Date,Comment_thread_id,Tag,comments
7/10/2015 13:10,559ef9cea9a36e66e800145c,O,"Joe -- I *think* the issue is that you thresholded the data yourself. A' operates on the raw confidence values. Just use those, no need to threshold."
7/10/2015 13:34,559ef9cea9a36e66e800145c,O,"Yes, that was it. Data is Y/N but the model prediction is confidence values. I think I get it now. Thanks!"
7/10/2015 13:48,559ef9cea9a36e66e800145c,B,"Hi McCloud, looks like you got this sorted in another post, but just fyi I used tab delimeted instead of csv. I changed the filename of the sample file to ""cassifier-data-asgn2.txt"", and placed it in the same folder/directory with the compiled java application. Here's the terminal command:\njava SimpleAPrime classifier-data-asgn2.txt ""       "" ""Data"" ""Predicted""\n\nIt was a bit of a trick to put a tab into terminal on a mac, but I found there if you use control-V before typing the tab key, it works."
7/14/2015 11:44,559ef9cea9a36e66e800145c,B,"compiling java SimpleAPrime classifier.csv "","" ""Data"" ""Predicted""\ngets following response for DrJava:\n\nFile: C:\\Users\\PC\\Desktop\\EDX\\BDE\\Tools\\computeAPrime\\computeAPrime\\compiled2.java  [line: 1]\nError: class, interface, or enum expected \n(running without compiling also gets similar response - ""top level class required"")"
7/15/2015 12:25,559ef9cea9a36e66e800145c,B,"Hi sdesilva, the ""java"" command doesn't compile. To compile you need ""javac"". I don't recognize the file ""compiled2.java"" -- maybe it's something specific to DrJava?"
7/10/2015 0:03,559f0bb9a9a36ee6f20013c2,S,Hi guys -- I'm located in USA Central time. Would anyone like to set up a time this weekend to work on this assignment?\n\n
7/10/2015 1:26,559f0bb9a9a36ee6f20013c2,T,The system is supposed to automatically match you up with a partner. Get online and try your luck.
7/10/2015 1:32,559f0bb9a9a36ee6f20013c2,BQ,"Thanks, Sreecharan. Will I need to just keep trying until a partner happens to be logged into the system? The past few times I've logged in, I seem to be the only one in the chat -- Virtual Ryan isn't showing up either."
7/10/2015 13:00,559f0bb9a9a36ee6f20013c2,B,That sounds like a different problem. Will notify the Bazaar developers.\n
7/10/2015 14:36,559f0bb9a9a36ee6f20013c2,BQ,@mmbrowne Do you remember the room numbers you entered ? That will help me identify the issue you faced.
7/10/2015 14:41,559f0bb9a9a36ee6f20013c2,BQ,"Also, is it a problem every time you tried to login."
7/13/2015 15:20,559f0bb9a9a36ee6f20013c2,B,"I've had VirtualRyan leave after about 45 minutes in Bazaar Week 2. I had to log out and log back in and then spend another 50 minutes answering the same questions, plus a couple more."
7/10/2015 1:30,559f201ba9a36e1b220014df,CQ,Is there a summary sheet from the first week that someone prepared and is willing to share? An aside to the course staff - a summary video or a recap video at the beginning of the following week will be a huge help.
7/10/2015 13:01,559f201ba9a36e1b220014df,B,"Thanks for the feedback, Sreecharan. Shooting a new video probably won't be feasible during this iteration -- the videos take a lot of time for our media team to prepare -- but maybe we can try to create a summary sheet. Will talk to the team."
7/11/2015 10:39,559f201ba9a36e1b220014df,P,That would be of great help. Thanks!
7/10/2015 3:03,559f35a6b30d847700001479,S,"My name is Mariana Rodríguez Velázquez. I am Responsable of Academic Computing in National Conservation, Restoration and Museografy (ENCRyM) and I am teacher in MOOC ""TIC en la educación"" (UNAM), Mexico.\nMy investigation topic is ""Action communication in virtual organizations: empirical aproximation of UNAM courses"".\nI am very interested on this course because I want to find big data's advantages in Education.\n\n\n\n"
7/10/2015 13:05,559f35a6b30d847700001479,P,"Welcome to the class! As a fellow MOOC instructor, I'm very glad to have you here!\n"
7/10/2015 3:10,559f3795b30d849956001483,Q,"Hello -\n\nFor the CTAT assignment, why isn't the non cross-validation Kappa value be much higher--like the Kappa value in the walkthrough (0.933)? Since the W-J48 Decision Tree method did a ""prediction"" on the entire training set, shouldn't we expect a high Kappa?"
7/10/2015 13:06,559f3795b30d849956001483,O,"Generally, yes. It depends on how much signal there is. J48 is a fairly conservative algorithm, based on its pruning step, so it doesn't attempt to fit the tightest model it can. (And this helps avoid overfitting).\n\nNote that non-cross-validated kappa is still much higher than cross-validated kappa."
7/10/2015 5:24,559f56f6a9a36e2f6d0014b3,S,I am currently based in Australia. I have worked in Education sector as a BI developer for over 10 years.\n\n\n
7/10/2015 13:06,559f56f6a9a36e2f6d0014b3,P,Welcome to the class! I'm glad to have you here!\n
7/10/2015 5:30,559f5892a9a36ebe320013ff,S,"I am an English literature teacher at a Secondary College in Sydney. A little behind in my current postings as we are on semester break at the moment and I have been away.\n\nHere to find more out about big data and its application to education in the lead up to a more detailed analysis of how I can use data mining for my current role, possibly thinking of postgrad cert in the area."
7/10/2015 13:06,559f5892a9a36ebe320013ff,P,Welcome to the class! I'm glad to have you here!\n
7/10/2015 6:23,559f64f6b30d843c41001510,T,"albeit not being a complete neophyte to data analysis (R user) having incomplete details made it more difficult to comprehend. I guess one has to look at the Primer Material tutorials in order to make sense of the programme - which its developer has made it known that for Mac OS X yosemite (my machine), there are certain problems with how it interprets the entries. \n\nA lot of workaround had to be done, but maybe these will help me understand its composition and logic better. \n\nThe errors that appear constantly as attributes, etc. can probably be solved by the note on the bottom that reads ""fix problem with"" or something like that and finding what the actual entry should be.\n\nAlso, drag and drop works better - especially when doing the ""x-validation"" (if one double-clicks, the operator is placed on the front page (?) rather than on the screen the opened up once one 2-clicked on validation ""the tall, yellow one.""\n\nThanks for all the help in the forums, it's been great.\n\nBest,"
7/10/2015 13:07,559f64f6b30d843c41001510,T,"Thanks for the thoughts. We're doing our best, and appreciate the suggestions (both for us and the other students)."
7/10/2015 8:05,559f7ca7b30d84a7e5001335,B,"I was not able to execute SimpleAPrime successfully until I did the following:\n\n1. copy the classifier.csv file (renamed) into the directory where SimpleAPrime is saved.\n2. rename the second column label from ""Predicted (Model)"" to just ""Predicted"" (!!!)\n3. run the following:\n\njava SimpleAPrime classifier.csv "","" ""Data"" ""Predicted""\n\n4. Input the APrime value with two decimal places in the box for Q11 of the CTAT activity.\n\nI ran ""java"" from within the program DrJava (www.drjava.org) which is free and lightweight."
7/10/2015 9:11,559f7ca7b30d84a7e5001335,B,"McCloud77, you're a hero! Took me an hour to get it working but in the end it finally did..\n\nAdditional steps I had to take:\n\n - Compile all files in the folder using DrJava\n - In the classifier.csv file, change Y for 1 and N for 0 (use the 'replace all' function [Ctrl + h])"
7/10/2015 13:08,559f7ca7b30d84a7e5001335,B,Glad you got it to work. SimpleAPrime is not exactly a commercial-quality tool. But the commercial quality tools all get this metric wrong for special cases(!!!)
7/10/2015 16:26,559f7ca7b30d84a7e5001335,B,"McCloud77 and JHKnobbout's work will save considerable time for others; thanks to both.  I've got a couple of additional observations:\n\n - After downloading Ryan Baker's java zip set, extract two files--\n   SimpleAPrime.java and BufferedTextFileReader.java into your target\n   folder...both are required. \n- The Drjava works fine...after compiling the SimpleAPrime.java (use compile button at top of application), issue the command: java SimpleAPrime... from the Interactions tab window (at bottom of application).  You don't need quotes around the two column names."
7/10/2015 17:43,559f7ca7b30d84a7e5001335,B,"Thanks for the suggestions!  Here is what I was able to do. Mac OSX 10.10.4, Java 1.8.0_45.\n\n\nI downloaded a clean copy of the CSV file, saved it in the directory that contains the `computeAPrime` directory.  I didn't have to put the file in the same directory, I just provided the relative path when running the code.\n\nCompile `SimpleAPrime` from the command line:\n\n    `$ javac SimpleAPrime.java`\n\nThis creates two `.class` files:\n\n`$ ls -ltr`\n\n`total 176`\n\n`-rwxr-xr-x  1 zisvan  staff  12888 Nov 23  2013 ReadMe_APrime.docx`\n\n`-rwxr-xr-x@ 1 zisvan  staff  16002 Nov 23  2013 APrime_testData.txt`\n\n`-rwxr-xr-x@ 1 zisvan  staff  15233 Nov 23  2013 AprimeperstudentC.java`\n\n`-rwxr-xr-x@ 1 zisvan  staff   5059 Nov 23  2013 SimpleAPrime.java`\n\n`-rwxr-xr-x@ 1 zisvan  staff   1498 Nov 23  2013 BufferedTextFileReader.java`\n\n`-rwxr-xr-x@ 1 zisvan  staff  15039 Nov 23  2013 AprimeperstudentD.java`\n\n`-rw-r--r--  1 zisvan  staff   5085 Jul 10 13:16 SimpleAPrime.class`\n\n`-rw-r--r--  1 zisvan  staff   1741 Jul 10 13:16 BufferedTextFileReader.class`\n\nRun the code to calculate APrime:\n\n    `$ java SimpleAPrime ""../classifier_data_asgn2_clean_copy.csv"" "","" ""Data"" ""Predicted""`\n\nAll four arguments are strings in the code, and using quotes worked without putting the file in the same directory. This spits out an A' value that was correct when I submitted it for homework with two decimal places. I didn't have to change the Y/N to 1/0; the code interprets capital Y and N as 0 and 1.\n\nNow to understand what I actually did!  Running someone else's code was probably the easy part... :-)\n\n\n"
7/11/2015 11:45,559f7ca7b30d84a7e5001335,B,"You do not need to rename the second column. Just enclose it in quotes. As an aside, I found that the error messages generated from running SimpleAPrime were more informative than the README."
7/11/2015 12:52,559f7ca7b30d84a7e5001335,P,"Thanks, your explanation was great."
7/12/2015 11:02,559f7ca7b30d84a7e5001335,P,Thanks dmorse!
7/16/2015 8:46,559f7ca7b30d84a7e5001335,B,"Finally got there. Thanks for the help with Java. Incidentally, the ROC AUC under R gave me an answer of 1."
7/16/2015 9:49,559f7ca7b30d84a7e5001335,B,"casm -- ""eek"". That's unfortunately why I recommend strongly against using r for AUC ROC."
7/16/2015 10:53,559f7ca7b30d84a7e5001335,BQ,"Ryan, I was trying to get my head around the algorithm that you used in your java programme. Could this be converted to an R package easily?"
